source,target,PCC,Rescaled_PCC
SNRPD2,NONO,0.51213044,1.4279716e-05
RAB4B-EGLN2,EGLN2,0.5156569,3.0704807e-05
APOE,ACSL4,0.69442034,0.05879157
APOE,SERPIND1,0.6483095,0.026097395
APOE,FTCD,0.58364725,0.0046821465
APOE,RBM38,0.51247317,1.5524589e-05
APOE,A1BG,0.59842956,0.0076289824
APOE,ATF5,0.5417054,0.0005803203
APOE,SULT2A1,0.6035009,0.008869975
APOE,APOC2,0.57816356,0.003820349
APOE,AC011481.3,0.72660637,0.093090706
APOE,APOC4-APOC2,0.7592405,0.1393794
APOE,APOC1,0.8391055,0.31195676
DLL3,DCX,0.54606825,0.0007821592
DLL3,PCSK1N,0.5365696,0.0003912465
DLL3,NNAT,0.5585727,0.0016075923
TTC9B,TTTY14,0.5638259,0.0020800843
TTC9B,PDZD4,0.54943883,0.00096670655
TTC9B,IDS,0.59784377,0.007493582
TTC9B,CDR1,0.50532776,1.2098296e-06
TTC9B,RAB33A,0.53356636,0.00030255376
TTC9B,DCX,0.71610475,0.08073891
TTC9B,BEX5,0.63865906,0.021327244
TTC9B,TCEAL2,0.6428166,0.023303766
TTC9B,PCSK1N,0.79721963,0.2100499
TTC9B,LINC00632,0.5372824,0.0004145738
TTC9B,SEPT5,0.59007394,0.005846387
TTC9B,STMN3,0.58414876,0.004766869
TTC9B,SLC12A5,0.5608442,0.0018019684
TTC9B,VSTM2L,0.55324113,0.0012073463
TTC9B,NNAT,0.69119245,0.055911634
TTC9B,SYT5,0.5553071,0.0013534195
TTC9B,NOVA2,0.5168455,3.8242262e-05
TTC9B,CALM3,0.52612364,0.00014262352
TTC9B,DLL3,0.5095496,6.9670346e-06
CLIP3,DCX,0.5280288,0.0001761582
CLIP3,NNAT,0.5386243,0.00046096867
PRODH2,ACSL4,0.63637877,0.020292252
PRODH2,SERPIND1,0.55309486,0.0011974227
PRODH2,FTCD,0.5465794,0.0008084855
PRODH2,A1BG,0.5726541,0.0030681095
PRODH2,ATF5,0.510576,9.463581e-06
PRODH2,APOC2,0.5349921,0.00034276777
PRODH2,AC011481.3,0.5731895,0.0031364348
PRODH2,APOC4-APOC2,0.70199704,0.065936364
PRODH2,APOC1,0.68269503,0.04878319
PRODH2,APOE,0.5719205,0.0029761058
COX7A1,RPS4Y1,0.5144295,2.4035033e-05
COX7A1,ATP1B4,0.5031326,2.459219e-07
COX7A1,ITM2A,0.5591831,0.0016583782
COX7A1,CLCN5,0.5002181,8.298842e-11
COX7A1,LGALS1,0.58789974,0.005433164
COX7A1,TNNC2,0.7010362,0.06499993
COX7A1,MYADM,0.52646625,0.0001483089
COX7A1,SELENOW,0.58949864,0.0057350774
FXYD7,PCSK1N,0.58920294,0.00567842
